concept_code,concept_name,date,overall_sentiment,overall_importance,overall_impact,overall_duration,news_consistency,fcast_ret,close,high,low,open,volume
884036.WI,风力发电指数,2025-11-05,0.4,7.2,6.8,7.5,6.5,6.3,3167.3932,3171.3303,3064.967,3067.9488,2157952200.0
884036.WI,风力发电指数,2025-11-06,0.65,7.5,7.0,8.0,8.5,7.2,3182.6097,3201.6798,3161.2444,3168.7764,2034203700.0
884036.WI,风力发电指数,2025-11-07,0.45,7.2,6.8,8.0,7.5,6.3,3179.281,3202.687,3169.9483,3172.5935,1681222900.0
884036.WI,风力发电指数,2025-11-10,0.85,9.2,8.3,9.5,9.0,7.5,3165.3355,3193.8255,3148.466,3186.2744,1750738300.0
884036.WI,风力发电指数,2025-11-11,0.45,7.5,6.8,8.2,8.0,6.5,3181.7947,3220.8351,3174.2312,3182.5069,1997628400.0
884036.WI,风力发电指数,2025-11-12,0.75,8.3,7.2,8.5,8.0,6.8,3118.7626,3167.4917,3095.8766,3167.4917,1814967100.0
884036.WI,风力发电指数,2025-11-13,0.75,8.3,7.8,8.0,8.5,7.2,3151.6547,3166.9659,3116.2431,3120.5622,1601757000.0
884036.WI,风力发电指数,2025-11-14,0.55,7.3,6.8,7.5,8.2,6.4,3146.7234,3190.9689,3130.1812,3135.0971,1570228800.0
884036.WI,风力发电指数,2025-11-17,0.7,8.5,7.5,7.8,8.0,6.8,3118.4918,3143.8605,3095.1612,3142.1293,1637247800.0
884036.WI,风力发电指数,2025-11-18,0.45,7.3,6.8,8.1,7.6,5.4,3058.8364,3111.0998,3045.1513,3110.1539,1547839500.0
884036.WI,风力发电指数,2025-11-19,0.45,6.8,6.3,7.2,7.5,6.7,3039.8425,3066.5876,3021.1751,3050.7745,1170516700.0
884036.WI,风力发电指数,2025-11-20,0.65,7.5,7.0,8.0,7.5,6.5,3021.156,3074.9805,3019.0376,3053.2003,1092463400.0
884036.WI,风力发电指数,2025-11-21,0.15,6.5,6.0,7.0,6.5,4.8,2923.2923,3005.9021,2923.2923,2991.4707,1584704900.0
884037.WI,乙醇汽油指数,2025-09-08,0.0,2.0,3.0,2.0,10.0,5.0,2137.1429,2139.0611,2108.3031,2120.8377,356535900.0
884037.WI,乙醇汽油指数,2025-09-11,0.65,7.0,6.5,5.5,9.0,7.0,2119.5728,2120.0662,2084.0048,2105.4865,193140700.0
884037.WI,乙醇汽油指数,2025-09-22,-0.15,6.3,5.8,5.5,5.0,4.8,2086.0788,2114.9599,2071.6772,2110.4301,163099400.0
884037.WI,乙醇汽油指数,2025-10-13,-0.4,4.5,4.5,7.0,8.0,3.0,2144.0158,2145.5976,2100.3045,2106.0177,234876400.0
884037.WI,乙醇汽油指数,2025-10-21,-0.7,7.0,6.5,6.0,9.0,2.5,2139.9423,2141.1586,2091.0226,2113.5011,297299100.0
884037.WI,乙醇汽油指数,2025-10-23,0.55,5.5,6.0,4.5,8.0,6.5,2165.0496,2166.9422,2113.3965,2114.0507,194186700.0
884037.WI,乙醇汽油指数,2025-10-24,0.75,7.0,7.0,7.0,9.0,7.0,2130.9991,2158.9422,2124.4575,2158.9422,255487000.0
884037.WI,乙醇汽油指数,2025-10-28,0.6,7.0,6.5,4.5,9.0,7.0,2153.1597,2154.0057,2132.8682,2139.2771,241575400.0
884037.WI,乙醇汽油指数,2025-11-07,0.25,7.0,6.0,7.5,4.5,6.0,2260.8411,2274.5657,2225.1967,2225.7195,274848100.0
884037.WI,乙醇汽油指数,2025-11-10,0.15,6.5,6.8,6.0,5.5,5.2,2283.7893,2298.9188,2264.9495,2284.316,393167500.0
884039.WI,锂电池指数,2025-09-05,0.7,8.2,7.5,7.5,8.0,7.0,7892.333,7892.333,7293.7355,7293.7355,7368461800.0
884039.WI,锂电池指数,2025-09-08,0.85,8.3,7.6,8.1,8.9,6.8,8047.8447,8142.2774,7860.2496,8045.1113,7622671200.0
884039.WI,锂电池指数,2025-09-09,0.75,7.8,7.5,7.0,8.5,7.2,8102.43,8228.6218,7966.1306,7977.9919,7126189100.0
884039.WI,锂电池指数,2025-09-10,0.65,8.3,7.5,8.0,8.5,7.2,8008.4579,8087.3821,7896.8759,7950.3962,6034960400.0
884039.WI,锂电池指数,2025-09-11,0.35,7.2,6.8,7.5,7.0,6.5,8115.2462,8125.7099,7892.5994,7987.3778,5408683900.0
884039.WI,锂电池指数,2025-09-12,0.58,7.3,7.0,8.2,7.5,6.8,8069.7787,8163.0787,7934.4799,8107.6455,5771289200.0
884039.WI,锂电池指数,2025-09-15,0.75,8.3,8.0,8.5,8.0,7.5,8106.1211,8336.0942,8085.3132,8085.3132,5587142200.0
884039.WI,锂电池指数,2025-09-16,0.8,8.5,8.0,8.5,9.0,7.5,8085.4865,8104.0259,7889.9621,8093.1345,4895935100.0
884039.WI,锂电池指数,2025-09-17,0.35,7.2,6.8,8.0,6.5,6.3,8156.5181,8230.7358,7986.4153,8060.2182,4650758300.0
884039.WI,锂电池指数,2025-09-18,0.35,7.5,7.0,8.0,8.0,6.5,8027.3249,8220.6697,7927.0914,8133.7721,5881139000.0
884039.WI,锂电池指数,2025-09-19,0.45,7.3,6.8,7.0,6.5,6.2,7971.4213,8150.4225,7954.7873,8001.0404,4460051300.0
884039.WI,锂电池指数,2025-09-22,0.65,7.8,7.5,7.2,8.3,6.8,7999.234,8086.7399,7883.6275,7997.2548,3549903700.0
884039.WI,锂电池指数,2025-09-23,0.65,7.3,7.8,7.0,8.2,7.2,7933.4857,8084.0165,7760.9382,8005.2295,4509673200.0
884039.WI,锂电池指数,2025-09-24,0.75,7.8,7.5,8.5,8.2,7.2,8165.8123,8174.0275,7860.9394,7878.3821,4745905600.0
884039.WI,锂电池指数,2025-09-25,0.45,7.3,7.0,6.8,7.5,6.5,8126.8839,8260.4357,8126.8839,8154.1302,4490176500.0
884039.WI,锂电池指数,2025-09-26,0.45,7.3,6.8,7.5,7.0,6.2,8074.809,8261.8011,8068.6477,8107.3436,4208921500.0
884039.WI,锂电池指数,2025-09-29,0.7,8.5,7.5,7.0,8.5,7.0,8434.91,8493.8506,8192.4457,8192.4457,5111640300.0
884039.WI,锂电池指数,2025-09-30,0.65,8.3,8.0,7.5,8.5,7.2,8612.0085,8698.2014,8447.4056,8448.9883,5588629500.0
884039.WI,锂电池指数,2025-10-09,0.75,8.5,8.0,7.5,8.0,7.5,8755.1388,8858.8744,8704.4992,8728.9254,5997206100.0
884039.WI,锂电池指数,2025-10-10,0.35,7.2,7.0,6.5,6.0,5.5,8350.1583,8710.9566,8321.9336,8710.9566,5463312000.0
884039.WI,锂电池指数,2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,8433.7142,8455.8977,7920.9927,7920.9927,4837588400.0
884039.WI,锂电池指数,2025-10-14,-0.15,7.3,6.8,7.5,5.0,4.5,8158.5039,8567.5075,8122.5897,8534.0553,4776747000.0
884039.WI,锂电池指数,2025-10-15,0.65,7.8,7.3,6.5,8.2,7.8,8276.1068,8277.0565,8098.9467,8201.0455,3451332800.0
884039.WI,锂电池指数,2025-10-16,0.35,7.5,7.0,8.0,6.5,6.2,8192.4901,8319.4187,8156.099,8246.0045,3306018400.0
884039.WI,锂电池指数,2025-10-17,0.55,7.3,6.8,8.2,7.6,6.4,7917.1854,8341.1866,7911.5686,8185.7607,3791293100.0
884039.WI,锂电池指数,2025-10-20,0.55,7.3,7.0,7.5,8.0,6.8,8076.2002,8182.0597,7991.2301,8033.4274,3505617100.0
884039.WI,锂电池指数,2025-10-21,0.68,8.3,7.5,7.8,8.2,7.2,8164.8656,8188.5093,8048.6147,8121.4361,3217830700.0
884039.WI,锂电池指数,2025-10-22,0.45,7.3,6.8,7.5,7.0,5.8,8027.6807,8113.16,7971.0404,8113.16,2780204900.0
884039.WI,锂电池指数,2025-10-23,0.65,7.8,7.3,8.1,8.5,6.8,8138.276,8153.0254,7891.5683,8009.3231,3189347900.0
884039.WI,锂电池指数,2025-10-24,0.75,7.8,7.5,6.5,8.0,7.5,8264.4652,8275.9138,8160.6593,8173.4053,3525029200.0
884039.WI,锂电池指数,2025-10-27,0.65,7.3,7.8,7.5,8.0,7.2,8366.089,8460.7282,8267.0311,8353.2579,4186043100.0
884039.WI,锂电池指数,2025-10-28,0.58,7.3,6.8,8.2,7.6,6.4,8411.0929,8509.3478,8310.0896,8332.2759,4042656000.0
884039.WI,锂电池指数,2025-10-29,0.45,7.3,7.0,7.5,8.0,6.8,8661.5151,8661.5151,8387.8279,8387.8279,4558567000.0
884039.WI,锂电池指数,2025-10-30,0.45,7.3,7.0,6.8,7.5,6.5,8773.3093,8879.2204,8636.9166,8650.4877,5351799400.0
884039.WI,锂电池指数,2025-10-31,0.4,7.5,7.0,7.5,6.5,6.5,8925.4243,9198.0616,8770.8656,8771.8233,6231709700.0
884039.WI,锂电池指数,2025-11-03,0.35,6.8,7.2,6.5,6.0,5.8,8849.1818,8903.0947,8647.9559,8892.3832,5128707700.0
884039.WI,锂电池指数,2025-11-04,0.65,7.5,7.0,6.0,8.0,7.0,8678.4298,8920.8881,8608.956,8836.8361,4240260700.0
884039.WI,锂电池指数,2025-11-05,0.75,7.8,7.5,7.2,8.0,7.3,8905.1021,8949.689,8506.0994,8506.0994,4690895600.0
884039.WI,锂电池指数,2025-11-06,0.45,7.5,7.0,6.5,8.0,6.8,9052.8824,9084.6695,8891.6033,8905.7583,4171751200.0
884039.WI,锂电池指数,2025-11-07,0.75,7.8,7.5,8.0,8.5,7.2,9321.0044,9419.5009,8978.9406,9046.7846,5466516400.0
884039.WI,锂电池指数,2025-11-10,0.55,7.3,7.0,8.0,7.5,6.8,9315.6095,9539.2552,9261.0642,9435.176,5737106200.0
884039.WI,锂电池指数,2025-11-11,0.35,7.2,6.8,6.5,6.0,6.7,9418.5515,9541.748,9320.9389,9337.042,4832041300.0
884039.WI,锂电池指数,2025-11-12,0.65,8.3,7.8,7.5,8.0,6.8,9327.8621,9406.0777,9128.9143,9353.0979,4717326100.0
884039.WI,锂电池指数,2025-11-13,0.75,7.8,8.3,7.5,8.2,8.1,9925.1395,10023.89,9366.3133,9366.5852,6824481500.0
884039.WI,锂电池指数,2025-11-14,0.75,8.3,7.8,8.1,8.6,7.2,9840.3531,9950.4716,9774.5053,9808.0194,5865139300.0
884039.WI,锂电池指数,2025-11-17,0.7,7.5,8.0,7.0,8.0,6.5,10090.0609,10092.6886,9791.8346,9869.2154,5743178200.0
884039.WI,锂电池指数,2025-11-18,0.65,7.8,7.2,7.5,8.0,6.8,9651.939,10136.3657,9596.9258,10077.3457,5953677400.0
884039.WI,锂电池指数,2025-11-19,0.75,7.8,7.5,8.2,8.5,7.3,9639.9589,9833.0726,9554.2284,9640.505,4946204100.0
884039.WI,锂电池指数,2025-11-20,0.65,7.8,7.5,6.5,8.2,6.8,9470.1736,9873.3163,9461.9829,9673.7265,5192005900.0
884039.WI,锂电池指数,2025-11-21,0.65,7.5,6.8,7.2,8.5,4.5,8758.893,9263.3664,8758.893,9219.9772,5060461900.0
884040.WI,垃圾发电指数,2025-09-22,0.75,6.5,7.0,6.0,9.0,7.0,1607.8215,1614.1998,1599.095,1612.8015,597597400.0
884040.WI,垃圾发电指数,2025-10-15,0.35,6.2,5.8,6.5,4.8,6.7,1672.1756,1672.8847,1650.9887,1659.3644,400772800.0
884040.WI,垃圾发电指数,2025-11-12,0.4,5.0,5.0,6.0,8.0,6.5,1773.4107,1775.8162,1759.046,1771.7294,501339700.0
884040.WI,垃圾发电指数,2025-11-13,0.6,6.0,6.0,6.0,8.0,7.0,1775.4763,1779.0673,1762.1191,1770.7516,397394000.0
884041.WI,节能照明指数,2025-09-16,0.4,5.0,5.0,5.0,8.0,7.0,4731.2489,4731.2489,4641.7059,4650.3148,1345514900.0
884041.WI,节能照明指数,2025-09-26,0.65,7.0,6.5,7.5,9.0,6.0,4684.8321,4759.3529,4683.0705,4720.1681,1425520500.0
884043.WI,CDM指数,2025-09-05,0.4,6.5,5.5,6.5,5.0,6.5,1954.3923,1955.1401,1915.6323,1919.5949,1693167000.0
884043.WI,CDM指数,2025-09-08,0.0,0.5,0.5,0.5,0.0,5.0,1984.7403,1984.7403,1955.4108,1956.0557,1860564400.0
884043.WI,CDM指数,2025-09-09,0.4,5.0,4.5,6.0,8.0,6.0,1979.7716,1996.2412,1968.1271,1980.1189,1523476500.0
884043.WI,CDM指数,2025-09-10,0.0,1.0,1.5,1.0,10.0,5.0,1970.6493,1976.5325,1954.841,1972.2528,1207681400.0
884043.WI,CDM指数,2025-09-11,0.0,0.0,0.0,0.0,0.0,6.5,1982.0963,1982.4938,1958.9885,1968.383,1301584600.0
884043.WI,CDM指数,2025-09-12,0.0,0.0,0.0,0.0,0.0,5.0,1997.3071,2012.6925,1981.0827,1983.5821,2084319000.0
884043.WI,CDM指数,2025-09-15,0.0,1.0,0.5,0.5,5.0,5.0,1999.5331,2008.9283,1986.3637,1996.3919,1906196600.0
884043.WI,CDM指数,2025-09-16,-0.1,2.5,2.0,2.0,1.5,4.5,1993.5737,2010.0073,1971.3186,1999.6203,1837503900.0
884043.WI,CDM指数,2025-09-17,0.0,0.0,0.0,0.0,0.0,5.0,1992.2208,1996.8651,1979.4322,1989.8949,1440892500.0
884043.WI,CDM指数,2025-09-18,0.15,5.5,4.8,6.2,6.0,4.3,1955.3129,1991.3382,1942.6847,1990.6984,2049409500.0
884043.WI,CDM指数,2025-09-19,0.0,1.0,1.5,1.0,5.0,5.0,1964.0561,1977.1867,1953.8538,1957.0173,1706120500.0
884043.WI,CDM指数,2025-09-23,0.0,0.5,0.5,0.5,5.0,5.0,1926.7687,1946.0561,1900.3425,1944.885,1724877500.0
884043.WI,CDM指数,2025-09-24,0.0,1.0,1.0,0.5,0.0,5.0,1938.1246,1939.0642,1915.8283,1923.0539,1299625700.0
884043.WI,CDM指数,2025-09-25,0.0,0.0,0.0,0.0,0.0,4.5,1927.4599,1950.1515,1923.6785,1938.4534,1245323400.0
884043.WI,CDM指数,2025-09-26,-0.2,6.0,4.0,5.0,3.0,4.0,1941.722,1954.8649,1922.7924,1928.4964,1135665000.0
884043.WI,CDM指数,2025-09-29,0.0,2.0,1.5,0.5,8.0,5.0,1970.4517,1972.0348,1926.2497,1947.6951,1732070400.0
884043.WI,CDM指数,2025-09-30,0.0,1.0,0.5,1.0,8.0,5.0,1975.3752,1983.9956,1966.0534,1968.8403,1443159300.0
884043.WI,CDM指数,2025-10-09,0.0,0.0,0.5,0.5,0.0,6.0,2023.7763,2023.7763,1985.2567,1985.8545,2169005800.0
884043.WI,CDM指数,2025-10-10,0.0,1.0,1.5,0.5,10.0,5.0,2051.004,2056.5909,2008.2992,2017.7034,2211316600.0
884043.WI,CDM指数,2025-10-13,0.1,2.0,1.0,1.0,6.0,5.0,2045.6841,2048.5525,1997.5895,2000.8,2006548200.0
884043.WI,CDM指数,2025-10-14,0.4,5.5,5.0,5.0,8.0,5.5,2034.8279,2069.4008,2026.7092,2054.6358,2032993500.0
884043.WI,CDM指数,2025-10-15,0.0,1.0,0.5,1.0,5.0,5.5,2055.262,2058.4009,2034.5692,2036.0843,1853427600.0
884043.WI,CDM指数,2025-10-16,0.0,2.0,2.0,2.0,8.0,4.5,2026.0047,2051.9916,2020.5455,2051.5243,1558751200.0
884043.WI,CDM指数,2025-10-17,0.0,1.0,1.0,1.0,10.0,4.5,1995.0084,2043.9006,1992.181,2024.908,1626869600.0
884043.WI,CDM指数,2025-10-22,0.35,4.0,4.5,5.0,7.0,5.5,2023.6743,2037.3588,2020.5404,2026.3272,1235216900.0
884043.WI,CDM指数,2025-10-23,0.0,1.0,0.5,1.0,0.5,5.0,2042.6505,2043.808,2006.3553,2019.5159,1411805000.0
884043.WI,CDM指数,2025-10-24,0.0,0.0,0.0,0.0,10.0,5.0,2007.943,2044.5267,2003.9098,2038.4939,1636090600.0
884043.WI,CDM指数,2025-10-27,0.45,7.5,7.0,6.5,7.5,6.5,2033.5263,2047.8361,2014.0633,2014.0633,1886595600.0
884043.WI,CDM指数,2025-10-28,0.0,1.0,1.0,1.0,1.0,5.0,2012.4771,2032.7589,2008.8245,2031.101,1496338500.0
884043.WI,CDM指数,2025-10-29,0.0,1.0,1.0,1.0,8.0,5.0,2037.3023,2038.2255,2001.4116,2015.9022,1726886700.0
884043.WI,CDM指数,2025-10-30,0.0,0.5,0.5,0.0,0.0,4.5,2050.5132,2065.1174,2035.895,2037.1017,2170091900.0
884043.WI,CDM指数,2025-10-31,0.0,0.5,0.5,0.5,10.0,5.0,2040.0804,2060.5138,2033.1686,2049.7395,1850765900.0
884043.WI,CDM指数,2025-11-03,0.0,2.0,2.0,2.0,10.0,5.0,2059.3692,2060.1657,2035.7751,2046.8553,1807312000.0
884043.WI,CDM指数,2025-11-04,0.0,1.0,1.0,1.0,10.0,5.0,2054.944,2067.6474,2041.1683,2055.7827,1657835500.0
884043.WI,CDM指数,2025-11-05,0.0,0.0,0.0,0.0,0.0,5.0,2072.4001,2079.8507,2034.2504,2038.4983,1784611000.0
884043.WI,CDM指数,2025-11-06,0.35,6.2,5.8,4.5,5.0,6.3,2100.9717,2102.4783,2071.3051,2071.3051,1984664100.0
884043.WI,CDM指数,2025-11-07,-0.1,1.5,1.8,1.0,2.0,5.0,2126.7283,2132.042,2097.1206,2097.7054,2282592900.0
884043.WI,CDM指数,2025-11-11,0.0,1.0,1.5,1.0,5.0,5.0,2151.6724,2157.537,2131.701,2137.8513,1978623400.0
884043.WI,CDM指数,2025-11-12,0.0,0.0,0.0,0.0,0.0,5.0,2128.9255,2154.1237,2114.5272,2151.5956,1830902900.0
884043.WI,CDM指数,2025-11-13,0.0,1.0,1.0,0.5,5.0,6.5,2155.3099,2157.7593,2121.6149,2129.3601,1857971100.0
884043.WI,CDM指数,2025-11-17,0.0,0.0,0.0,0.0,0.0,5.0,2134.2879,2142.0598,2120.4051,2138.9791,1481568100.0
884043.WI,CDM指数,2025-11-18,0.0,1.0,0.5,1.0,2.0,1.0,2076.1927,2133.5159,2065.6971,2130.1742,1840965900.0
884043.WI,CDM指数,2025-11-19,0.0,1.0,0.5,0.0,5.0,3.5,2067.2999,2088.9669,2050.3754,2073.2929,1390680100.0
884043.WI,CDM指数,2025-11-20,0.2,3.5,3.0,2.5,8.0,4.5,2051.4009,2075.4381,2049.0249,2068.3761,1280241600.0
884043.WI,CDM指数,2025-11-21,0.0,0.0,0.0,0.0,0.0,3.0,1967.4683,2035.7279,1967.1796,2035.6205,1730032500.0
884045.WI,光伏指数,2025-09-05,0.65,7.3,7.0,7.5,8.0,7.5,3533.4626,3533.4986,3351.0433,3351.2287,6566775000.0
884045.WI,光伏指数,2025-09-08,0.7,8.2,8.0,8.5,8.0,6.8,3552.7194,3561.903,3509.7932,3558.9668,6131787700.0
884045.WI,光伏指数,2025-09-09,0.35,7.2,6.8,7.5,7.0,6.3,3492.2115,3554.2984,3480.3243,3526.3785,4514330900.0
884045.WI,光伏指数,2025-09-10,0.55,7.3,6.8,7.5,8.2,6.4,3456.8133,3486.5132,3412.5416,3476.5604,3893577100.0
884045.WI,光伏指数,2025-09-11,0.75,8.0,8.0,7.0,8.0,7.0,3528.0782,3528.0782,3429.7133,3448.615,4077451300.0
884045.WI,光伏指数,2025-09-12,0.55,7.3,6.8,7.5,7.0,6.5,3492.439,3532.569,3473.7275,3532.569,4070124800.0
884045.WI,光伏指数,2025-09-15,0.45,7.3,6.8,7.5,8.2,6.4,3493.7939,3536.9288,3490.2639,3501.2826,4282591300.0
884045.WI,光伏指数,2025-09-16,0.65,7.5,7.0,8.0,8.5,6.8,3511.7858,3519.7759,3450.8171,3495.9567,4366634000.0
884045.WI,光伏指数,2025-09-17,0.5,7.2,7.5,7.0,8.0,7.0,3551.6131,3564.5615,3489.4164,3508.4037,4168907400.0
884045.WI,光伏指数,2025-09-18,0.65,7.8,7.2,8.5,8.0,6.3,3480.0325,3560.2182,3439.2313,3547.1257,5797600800.0
884045.WI,光伏指数,2025-09-19,0.65,7.5,7.0,7.5,8.0,6.5,3454.2297,3493.9477,3441.1205,3475.3188,3912949100.0
884045.WI,光伏指数,2025-09-22,0.45,7.3,7.8,7.5,7.0,6.5,3426.8894,3452.0702,3388.6641,3448.0045,3204430100.0
884045.WI,光伏指数,2025-09-23,0.75,8.3,7.8,8.5,8.0,6.5,3390.9041,3437.092,3318.0881,3425.0489,3909788600.0
884045.WI,光伏指数,2025-09-24,0.45,7.3,6.8,7.5,8.0,6.5,3472.1272,3473.0807,3360.2382,3375.5363,3946805000.0
884045.WI,光伏指数,2025-09-25,0.7,8.5,7.5,7.0,8.5,7.0,3482.378,3515.1726,3465.3401,3468.6864,4113251800.0
884045.WI,光伏指数,2025-09-26,0.55,7.3,6.8,8.2,8.0,6.5,3470.5608,3517.5439,3469.9681,3477.8951,3402806800.0
884045.WI,光伏指数,2025-09-29,0.75,9.2,8.5,8.0,7.5,7.3,3527.9093,3559.1367,3464.2076,3486.4798,4000510000.0
884045.WI,光伏指数,2025-09-30,0.0,7.5,6.8,7.2,5.5,5.3,3560.1118,3575.8393,3525.9491,3530.754,3898018700.0
884045.WI,光伏指数,2025-10-09,0.4,7.3,7.0,8.0,6.5,6.8,3642.0615,3661.4819,3570.9752,3577.573,4581200300.0
884045.WI,光伏指数,2025-10-10,0.0,0.0,0.0,0.0,0.0,0.0,3558.308,3643.9868,3547.6818,3629.107,4086101300.0
884045.WI,光伏指数,2025-10-13,0.4,7.5,7.0,7.0,7.0,7.5,3519.4161,3528.5582,3411.6243,3411.6243,3632155800.0
884045.WI,光伏指数,2025-10-14,0.35,7.2,6.8,7.5,6.5,6.3,3536.1741,3668.8466,3519.2604,3544.7821,5575848800.0
884045.WI,光伏指数,2025-10-15,0.35,7.3,6.8,7.2,5.8,6.4,3595.2483,3596.6603,3490.1769,3534.4788,4684448400.0
884045.WI,光伏指数,2025-10-16,0.25,6.8,6.5,6.5,4.5,5.5,3560.3846,3596.9221,3548.1224,3595.4958,3612606000.0
884045.WI,光伏指数,2025-10-17,0.05,7.2,6.5,7.0,4.5,3.8,3406.6971,3569.303,3403.9969,3561.6562,4167255600.0
884045.WI,光伏指数,2025-10-20,0.7,7.5,7.0,7.5,8.0,7.0,3436.441,3461.9559,3416.2839,3447.0362,3059644500.0
884045.WI,光伏指数,2025-10-21,0.45,7.3,7.0,7.5,7.8,6.8,3473.1793,3476.3584,3430.3165,3441.1722,3097737800.0
884045.WI,光伏指数,2025-10-22,0.25,7.3,6.8,6.5,5.5,5.2,3433.2272,3463.1699,3425.1264,3456.0201,2470863300.0
884045.WI,光伏指数,2025-10-23,0.65,7.8,7.3,8.1,7.6,6.9,3431.5964,3435.9714,3366.4694,3418.4036,2593162400.0
884045.WI,光伏指数,2025-10-24,0.58,7.3,6.8,7.2,7.6,6.4,3457.1781,3472.5782,3442.2904,3442.2904,2743911500.0
884045.WI,光伏指数,2025-10-27,0.65,8.5,8.0,8.5,7.5,7.5,3480.8151,3504.449,3453.8165,3484.0059,3415523600.0
884045.WI,光伏指数,2025-10-28,0.6,7.2,7.0,8.0,8.5,6.3,3469.3948,3497.4451,3456.0807,3471.5086,3084450100.0
884045.WI,光伏指数,2025-10-29,0.75,8.3,8.0,8.5,8.8,7.2,3594.2698,3594.7218,3459.8565,3460.0884,5258328900.0
884045.WI,光伏指数,2025-10-30,0.25,7.5,6.8,7.5,6.0,5.5,3560.612,3608.7772,3552.3961,3581.8245,4813265000.0
884045.WI,光伏指数,2025-10-31,0.65,8.3,7.8,8.2,7.5,7.2,3573.5724,3625.9853,3559.1771,3559.1771,4218778100.0
884045.WI,光伏指数,2025-11-03,0.45,7.3,7.8,8.2,8.1,6.7,3643.1259,3643.3089,3553.5484,3585.1267,4592169900.0
884045.WI,光伏指数,2025-11-04,0.4,6.5,6.5,7.0,7.0,6.5,3596.5262,3658.6572,3572.8449,3648.895,3834571200.0
884045.WI,光伏指数,2025-11-05,0.75,8.3,7.8,8.0,8.5,7.5,3692.6387,3710.4717,3546.9908,3547.614,5001734400.0
884045.WI,光伏指数,2025-11-06,0.15,6.8,5.5,6.5,5.5,5.8,3721.4462,3751.6415,3699.2898,3705.2867,5098634400.0
884045.WI,光伏指数,2025-11-07,0.65,7.5,7.0,8.0,7.5,7.0,3781.5129,3801.8223,3700.7549,3708.4584,5843454800.0
884045.WI,光伏指数,2025-11-10,0.75,8.5,7.8,8.2,8.7,7.3,3828.1234,3862.1896,3795.5425,3817.0504,6229112400.0
884045.WI,光伏指数,2025-11-11,0.15,6.8,6.5,7.2,5.5,5.8,3887.3905,3933.5824,3855.3354,3855.5152,5846969100.0
884045.WI,光伏指数,2025-11-12,0.0,7.2,6.8,6.5,5.5,4.8,3781.1708,3892.6028,3734.2925,3887.891,7250537800.0
884045.WI,光伏指数,2025-11-13,0.85,8.3,7.8,8.5,9.0,8.2,3842.7281,3871.5253,3785.1278,3786.9076,5914129900.0
884045.WI,光伏指数,2025-11-14,0.35,7.2,6.8,7.5,7.8,5.8,3849.0441,3942.6982,3792.5024,3809.0959,6369111600.0
884045.WI,光伏指数,2025-11-17,0.45,7.3,6.8,6.5,6.7,6.2,3811.6063,3856.3868,3779.4577,3849.9757,4876218600.0
884045.WI,光伏指数,2025-11-18,0.58,7.3,6.8,8.1,7.6,5.4,3731.5886,3821.0275,3710.3553,3800.3204,4332060100.0
884045.WI,光伏指数,2025-11-19,0.45,7.5,7.0,7.0,8.0,6.5,3694.049,3766.9684,3657.7764,3725.3285,3871590300.0
884045.WI,光伏指数,2025-11-20,0.45,7.3,7.8,8.2,6.7,6.4,3620.4058,3714.0917,3616.4957,3707.791,3684216400.0
884045.WI,光伏指数,2025-11-21,-0.15,6.8,5.7,5.5,4.5,3.8,3412.3092,3573.0877,3412.2996,3560.6869,4321843500.0
884046.WI,核电指数,2025-09-05,0.85,8.5,7.5,9.0,9.0,7.5,3070.8174,3070.8174,2983.3813,2989.8757,2055387000.0
884046.WI,核电指数,2025-09-08,0.8,8.5,7.5,8.5,9.0,7.5,3128.2449,3129.5935,3082.5856,3089.591,2343277600.0
884046.WI,核电指数,2025-09-09,0.8,8.5,7.5,7.0,9.0,6.5,3112.9685,3142.4958,3086.6628,3117.1926,1759917600.0
884046.WI,核电指数,2025-09-10,0.75,7.5,7.0,7.5,8.5,7.0,3081.0613,3103.6769,3068.0686,3097.0257,1356107100.0
884046.WI,核电指数,2025-09-11,0.8,7.5,6.5,8.0,8.5,7.0,3152.4354,3152.7047,3057.4951,3073.2672,2076630600.0
884046.WI,核电指数,2025-09-12,0.75,8.3,7.2,8.5,8.8,7.4,3145.5346,3175.3991,3143.8898,3154.5846,2072714700.0
884046.WI,核电指数,2025-09-15,0.75,8.0,8.0,8.0,9.0,7.0,3151.9629,3158.8318,3119.1038,3144.8942,2157530700.0
884046.WI,核电指数,2025-09-16,0.8,8.5,7.5,8.0,9.0,7.5,3147.7282,3159.5366,3108.5677,3149.984,1823112700.0
884046.WI,核电指数,2025-09-17,0.75,7.5,7.0,7.5,8.5,7.5,3154.5644,3163.2385,3127.792,3142.9922,1677998600.0
884046.WI,核电指数,2025-09-18,0.75,8.0,7.5,9.0,9.0,6.5,3093.2519,3156.6038,3066.5323,3145.3659,2318674000.0
884046.WI,核电指数,2025-09-19,0.65,8.3,7.2,7.8,7.5,6.8,3094.1135,3112.5356,3075.217,3088.488,1661894100.0
884046.WI,核电指数,2025-09-22,0.95,9.2,8.5,9.0,9.5,7.8,3110.2406,3110.2952,3077.8714,3100.5329,1717982000.0
884046.WI,核电指数,2025-09-23,0.1,5.0,3.0,3.0,7.0,5.0,3124.6192,3134.315,3068.5342,3111.5551,2196169600.0
884046.WI,核电指数,2025-09-24,0.45,6.5,6.8,6.2,7.3,6.9,3155.3384,3155.3884,3096.7745,3112.4629,2528687500.0
